t,k,L,epsilon,dkdt,residual
2.6126878130217026,0.041472594319957055,0.2888991509502484,0.0175406947224097,-0.01759791549295242,-5.7220770542720095e-05
2.6210350584307176,0.04132617783646449,0.2892399336614074,0.01742733010066896,-0.017484012411538963,-5.668231087000222e-05
2.6293823038397326,0.04118070763529029,0.2895801119206661,0.017315029126205268,-0.017371179613436816,-5.615048723154811e-05
2.6377295492487476,0.04103617483790961,0.28991968858433226,0.01720377872899335,-0.017259403927598616,-5.56251986052643e-05
2.646076794657763,0.04089257067489631,0.2902586664868181,0.017093566037391986,-0.017148672383192842,-5.510634580085591e-05
2.654424040066778,0.040749886484266994,0.2905970484408724,0.016984378374562313,-0.017038972205977387,-5.459383141507429e-05
2.662771285475793,0.040608113709854954,0.2909348372378094,0.01687620325496112,-0.01693029081476194,-5.4087559800818086e-05
2.671118530884808,0.04046724389971337,0.291272035647734,0.01676902838090726,-0.016822615817934317,-5.358743702705768e-05
2.679465776293823,0.040327268704547205,0.29160864641976514,0.0166628416392194,-0.01671593501006363,-5.309337084423091e-05
2.687813021702838,0.04018817987617308,0.2919446722822549,0.016557631097923554,-0.01661023636857184,-5.260527064828574e-05
2.696160267111853,0.04004996926600678,0.29228011594300557,0.016453385003028655,-0.016505508050475903,-5.212304744724866e-05
2.704507512520868,0.03991262882357749,0.29261498008948345,0.016350091775368565,-0.016401738389198783,-5.1646613830218235e-05
2.712854757929883,0.03977615059506857,0.2929492673890299,0.016247740007509035,-0.01629891589143906,-5.117588393002345e-05
2.721202003338898,0.03964052672188402,0.2932829804890694,0.016146318460718085,-0.01619702923411337,-5.0710773395284264e-05
2.729549248747913,0.0395057494392403,0.29361612201731563,0.016045816061998182,-0.01609606726135837,-5.0251199360189236e-05
2.737896494156928,0.03937181107478288,0.2939486945819735,0.01594622190117908,-0.015996018981588644,-4.979708040956515e-05
2.746243739565943,0.03923870404722713,0.2942807007719397,0.01584752522806959,-0.015896873564624325,-4.934833655473661e-05
2.754590984974958,0.039106420865022876,0.2946121431570003,0.015749715449667134,-0.01579862033886803,-4.890488920089586e-05
2.7629382303839733,0.03897495412504235,0.29494302428802543,0.015652782127423697,-0.015701248788545286,-4.846666112158851e-05
2.7712854757929883,0.0388442965112909,0.295273346697162,0.015556714974566828,-0.01560474855099514,-4.803357642831248e-05
2.7796327212020033,0.038714440793640094,0.29560311289802316,0.015461503853474534,-0.015509109414020728,-4.7605560546193706e-05
2.7879799666110183,0.03858537982658271,0.29593232538587627,0.015367138773102695,-0.015414321313288681,-4.7182540185986e-05
2.7963272120200333,0.03845710654800923,0.2962609866378275,0.015273609886463988,-0.01532037432978317,-4.676444331918293e-05
2.8046744574290483,0.03832961397800536,0.2965890991130048,0.015180907488156963,-0.015227258687310563,-4.635119915359989e-05
2.8130217028380633,0.03820289521767016,0.2969166652527381,0.015089022011944252,-0.015134964750050717,-4.594273810646504e-05
2.8213689482470783,0.03807694344795443,0.2972436874807372,0.014997944028378798,-0.015043483020161563,-4.553899178276477e-05
2.8297161936560933,0.037951751928518886,0.2975701682032677,0.014907664242476951,-0.0149528041354281,-4.513989295114838e-05
2.8380634390651083,0.03782731399661173,0.2978961098093245,0.014818173491437438,-0.01486291886695712,-4.474537551968187e-05
2.8464106844741233,0.03770362306596534,0.29822151467080293,0.01472946274240519,-0.014773818116921245,-4.4355374516054716e-05
2.8547579298831383,0.03758067262571154,0.298546385142668,0.014641523090278967,-0.014685492916342469,-4.396982606350193e-05
2.8631051752921532,0.03745845623931522,0.29887072356312144,0.014554345755561854,-0.014597934422919678,-4.358866735782417e-05
2.8714524207011687,0.03733696754352589,0.2991945322537665,0.014467922082253656,-0.014511133918908126,-4.321183665446926e-05
2.8797996661101837,0.03721620024734681,0.299517813519771,0.014382243535784274,-0.01442508280901933,-4.2839273235055486e-05
2.8881469115191987,0.0370961481310214,0.29984056965002776,0.014297301700987142,-0.014339772618385815,-4.24709173986737e-05
2.8964941569282137,0.03697680504503653,0.30016280291731373,0.014213088280111846,-0.014255194990549391,-4.2106710437545686e-05
2.9048414023372287,0.03685816490914244,0.3004845155784467,0.014129595090875094,-0.014171341685493388,-4.174659461829433e-05
2.9131886477462436,0.036740221711388896,0.30080570987444005,0.014046814064549147,-0.014088204577712204,-4.139051316305771e-05
2.9215358931552586,0.0366229695071773,0.301126388030656,0.01396473724408692,-0.014005775654318153,-4.103841023123285e-05
2.9298831385642736,0.03650640241832849,0.3014465522569563,0.013883356782282977,-0.01392404701318517,-4.0690230902192676e-05
2.9382303839732886,0.03639051463216586,0.3017662047478518,0.01380266493996957,-0.013843010861126714,-4.034592115714428e-05
2.9465776293823036,0.036275300400613525,0.30208534768264944,0.013722654084247044,-0.01376265951210831,-4.000542786126646e-05
2.9549248747913186,0.036160754039309295,0.30240398322559825,0.01364331668674781,-0.013682985385497393,-3.966869874958215e-05
2.9632721202003336,0.0360468699267321,0.3027221135260328,0.013564645321933168,-0.013603981004340238,-3.9335682407069805e-05
2.9716193656093486,0.03593364250334368,0.3030397407185154,0.013486632665422328,-0.013525638993677536,-3.9006328255207154e-05
2.9799666110183636,0.03582106627074416,0.3033568669229764,0.013409271492352832,-0.013447952078887049,-3.86805865342163e-05
2.988313856427379,0.03570913579084138,0.30367349424485296,0.013332554675771819,-0.013370913084062241,-3.8358408290422794e-05
2.996661101836394,0.0355978456850336,0.3039896247752255,0.013256475185057395,-0.013294514930414447,-3.803974535705225e-05
3.005008347245409,0.03548719063340541,0.30430526059095364,0.013181026084369525,-0.013218750634713228,-3.77245503437023e-05
3.013355592654424,0.03537716537393655,0.3046204037548094,0.013106200531129736,-0.013143613307749824,-3.741277662008824e-05
3.021702838063439,0.03526776470172345,0.3049350563156096,0.013031991774529152,-0.013069096152829474,-3.7104378300321234e-05
3.030050083472454,0.03515898346821319,0.30524922030834584,0.012958393154064114,-0.01299519246429659,-3.679931023247568e-05
3.038397328881469,0.035050816580449715,0.30556289775431417,0.012885398098098931,-0.012921895626081703,-3.6497527982772004e-05
3.046744574290484,0.03494325900033203,0.3058760906612418,0.012813000122455107,-0.012849199110276821,-3.619898782171449e-05
3.055091819699499,0.03483630574388416,0.30618880102341334,0.012741192829026523,-0.012777096475740546,-3.5903646714022935e-05
3.063439065108514,0.034729951880536694,0.30650103082179525,0.012669969904420042,-0.012705581366723617,-3.561146230357526e-05
3.071786310517529,0.03462419253241966,0.30681278202415857,0.012599325118620972,-0.012634647511520658,-3.5322392899685834e-05
3.080133555926544,0.034519022873666566,0.3071240565852004,0.012529252323682932,-0.012564288721151673,-3.5036397468740654e-05
3.088480801335559,0.034414438129729316,0.3074348564466642,0.012459745452441509,-0.012494498888061312,-3.47534356198026e-05
3.0968280467445743,0.03431043357670393,0.3077451835374581,0.012390798517251334,-0.012425271984845665,-3.447346759433145e-05
3.1051752921535893,0.034207004540666774,0.30805503977377247,0.012322405608746015,-0.0123566020629986,-3.4196454252585426e-05
3.1135225375626043,0.03410414639702115,0.3083644270591957,0.012254560894620483,-0.012288483251683413,-3.3922357062930036e-05
3.1218697829716193,0.03400185456985403,0.3086733472848287,0.012187258618435292,-0.012220909756528009,-3.365113809271694e-05
3.1302170283806343,0.03390012453130282,0.3089818023293981,0.012120493098442408,-0.012153875858438745,-3.33827599963369e-05
3.1385642737896493,0.03379895180093185,0.30928979405936835,0.012054258726432066,-0.012087375912436915,-3.3117186004849586e-05
3.1469115191986643,0.03369833194511856,0.3095973243290522,0.011988549966600249,-0.012021404346516551,-3.285437991630211e-05
3.1552587646076793,0.03359826057644911,0.3099043949807199,0.01192336135443641,-0.011955955660518214,-3.259430608180437e-05
3.1636060100166943,0.03349873335312326,0.31021100784470784,0.011858687495630935,-0.011891024425033425,-3.233692940248986e-05
